"year","month","date","site","transect","survey","richness","menhinick.richness","abundance","div.simpson","div.shannon"
2009,7,"2009-07-20","GOLB",1,"CRYPTIC FISH",4,1.78885438199983,5,0.72,1.33217904021012
2009,7,"2009-07-20","GOLB",1,"FISH",4,1.20604537831105,11,0.545454545454545,1.03356205420682
2009,7,"2009-07-20","GOLB",2,"CRYPTIC FISH",6,2.12132034355964,8,0.78125,1.66746193342929
2009,7,"2009-07-20","GOLB",2,"FISH",3,1,9,0.37037037037037,0.683738905848754
2009,7,"2009-07-20","IVEE",1,"CRYPTIC FISH",3,1.5,4,0.625,1.03972077083992
2009,7,"2009-07-20","IVEE",1,"FISH",4,0.742781352708207,29,0.475624256837099,0.882761462828955
2009,7,"2009-07-20","IVEE",2,"CRYPTIC FISH",3,1.22474487139159,6,0.666666666666667,1.09861228866811
2009,7,"2009-07-20","IVEE",2,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2009,7,"2009-07-21","NAPL",1,"CRYPTIC FISH",2,0.436435780471985,21,0.172335600907029,0.314492201281411
2009,7,"2009-07-21","NAPL",1,"FISH",9,1.34164078649987,45,0.734814814814815,1.68220480707536
2009,7,"2009-07-21","NAPL",2,"CRYPTIC FISH",2,0.516397779494322,15,0.391111111111111,0.579915171418101
2009,7,"2009-07-21","NAPL",2,"FISH",10,2.1320071635561,22,0.834710743801653,2.04624093073851
2009,7,"2009-07-21","NAPL",4,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2009,7,"2009-07-21","NAPL",4,"FISH",1,0.179605302026775,31,0,0
2009,7,"2009-07-21","NAPL",5,"CRYPTIC FISH",3,0.727606875108999,17,0.602076124567474,1.00273995439735
2009,7,"2009-07-21","NAPL",5,"FISH",11,0.593080252618911,344,0.459420632774473,0.913450940986254
2009,7,"2009-07-21","NAPL",6,"CRYPTIC FISH",3,0.493196961916072,37,0.489408327246165,0.76062849066124
2009,7,"2009-07-21","NAPL",6,"FISH",9,0.744845299742131,146,0.263745543253894,0.692539179080349
2009,7,"2009-07-22","NAPL",3,"CRYPTIC FISH",3,0.612372435695795,24,0.447916666666667,0.778132548171026
2009,7,"2009-07-22","NAPL",3,"FISH",4,0.834057656228299,23,0.419659735349717,0.800285333605879
2009,7,"2009-07-22","NAPL",7,"CRYPTIC FISH",3,1.22474487139159,6,0.5,0.867563228481461
2009,7,"2009-07-22","NAPL",7,"FISH",5,1.29099444873581,15,0.595555555555556,1.20487620655116
2009,7,"2009-07-22","NAPL",8,"CRYPTIC FISH",4,0.64888568452305,38,0.419667590027701,0.787339010004997
2009,7,"2009-07-22","NAPL",8,"FISH",6,1.1766968108291,26,0.710059171597633,1.46167024301724
2009,7,"2009-07-23","MOHK",1,"CRYPTIC FISH",2,0.632455532033676,10,0.32,0.500402423538188
2009,7,"2009-07-23","MOHK",1,"FISH",7,1.4,25,0.7744,1.72239411747204
2009,7,"2009-07-23","MOHK",2,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2009,7,"2009-07-23","MOHK",2,"FISH",4,2,4,0.75,1.38629436111989
2009,7,"2009-07-24","ABUR",1,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2009,7,"2009-07-24","ABUR",1,"FISH",5,1.11803398874989,20,0.72,1.41848366194566
2009,7,"2009-07-24","ABUR",2,"CRYPTIC FISH",1,1,1,0,0
2009,7,"2009-07-24","CARP",2,"CRYPTIC FISH",1,1,1,0,0
2009,7,"2009-07-24","CARP",5,"CRYPTIC FISH",2,0.894427190999916,5,0.48,0.673011667009257
2009,7,"2009-07-24","CARP",5,"FISH",3,1.5,4,0.625,1.03972077083992
2009,7,"2009-07-24","CARP",8,"CRYPTIC FISH",1,1,1,0,0
2009,7,"2009-07-24","CARP",8,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2009,7,"2009-07-27","AHND",1,"CRYPTIC FISH",1,0.333333333333333,9,0,0
2009,7,"2009-07-27","AHND",1,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2009,7,"2009-07-27","AQUE",1,"CRYPTIC FISH",3,0.948683298050514,10,0.58,0.943348392329039
2009,7,"2009-07-27","AQUE",1,"FISH",6,1.60356745147455,14,0.63265306122449,1.35178399428965
2009,7,"2009-07-27","AQUE",2,"CRYPTIC FISH",3,1.06066017177982,8,0.65625,1.08219553003877
2009,7,"2009-07-27","AQUE",2,"FISH",6,1.34164078649987,20,0.74,1.52748961741732
2009,7,"2009-07-27","AQUE",3,"CRYPTIC FISH",5,1.58113883008419,10,0.74,1.47080847632211
2009,7,"2009-07-27","AQUE",3,"FISH",6,1.66410058867569,13,0.781065088757396,1.6313454208086
2009,7,"2009-07-27","AQUE",6,"CRYPTIC FISH",4,0.784464540552736,26,0.275147928994083,0.589280063598296
2009,7,"2009-07-27","AQUE",6,"FISH",8,1.74574312188794,21,0.816326530612245,1.84753441056477
2009,7,"2009-07-28","AHND",2,"CRYPTIC FISH",3,1.13389341902768,7,0.612244897959184,1.00424247305408
2009,7,"2009-07-28","AHND",2,"FISH",2,0.554700196225229,13,0.142011834319526,0.271189373041844
2009,7,"2009-07-28","BULL",1,"CRYPTIC FISH",2,1,4,0.375,0.562335144618808
2009,7,"2009-07-28","BULL",1,"FISH",1,0.707106781186547,2,0,0
2009,7,"2009-07-28","BULL",3,"CRYPTIC FISH",2,0.666666666666667,9,0.444444444444444,0.636514168294813
2009,7,"2009-07-28","BULL",3,"FISH",4,1.78885438199983,5,0.72,1.33217904021012
2009,7,"2009-07-28","BULL",6,"FISH",2,0.632455532033676,10,0.32,0.500402423538188
2009,7,"2009-07-29","SCDI",2,"CRYPTIC FISH",5,0.762492851663023,43,0.599242833964305,1.13274328938179
2009,7,"2009-07-29","SCDI",2,"FISH",18,1.28571428571429,196,0.875937109537693,2.32330491191173
2009,7,"2009-07-29","SCDI",3,"CRYPTIC FISH",5,0.680413817439772,54,0.713991769547325,1.35800629668766
2009,7,"2009-07-29","SCDI",3,"FISH",10,0.901669634667432,123,0.773349196906603,1.71171295717298
2009,7,"2009-07-29","SCTW",2,"CRYPTIC FISH",3,0.577350269189626,27,0.58161865569273,0.952559443391055
2009,7,"2009-07-29","SCTW",2,"FISH",9,1.09952499920675,67,0.601470260637113,1.42361137877199
2009,7,"2009-07-29","SCTW",3,"CRYPTIC FISH",3,0.212132034355964,200,0.2798,0.539043699330182
2009,7,"2009-07-29","SCTW",3,"FISH",12,1.4142135623731,72,0.767361111111111,1.85247938606945
2009,7,"2009-07-30","CARP",1,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2009,7,"2009-07-30","CARP",1,"FISH",9,1.59099025766973,32,0.830078125,1.93494126888339
2009,7,"2009-07-30","CARP",3,"CRYPTIC FISH",1,1,1,0,0
2009,7,"2009-07-30","CARP",3,"FISH",5,1.21267812518166,17,0.477508650519031,0.997614864139987
2009,7,"2009-07-30","CARP",4,"CRYPTIC FISH",2,0.755928946018454,7,0.244897959183674,0.410116318288409
2009,7,"2009-07-30","CARP",4,"FISH",7,2.33333333333333,9,0.814814814814815,1.83102048111352
2009,7,"2009-07-30","CARP",6,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2009,7,"2009-07-30","CARP",6,"FISH",1,1,1,0,0
2009,7,"2009-07-30","CARP",7,"CRYPTIC FISH",3,1.5,4,0.625,1.03972077083992
2009,7,"2009-07-30","CARP",7,"FISH",6,1.04446593573419,33,0.730945821854913,1.46932326177466
2010,7,"2010-07-19","CARP",4,"CRYPTIC FISH",1,1,1,0,0
2010,7,"2010-07-19","CARP",4,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2010,7,"2010-07-19","CARP",7,"CRYPTIC FISH",1,0.5,4,0,0
2010,7,"2010-07-19","CARP",7,"FISH",2,0.894427190999916,5,0.48,0.673011667009257
2010,7,"2010-07-20","ABUR",1,"CRYPTIC FISH",2,0.894427190999916,5,0.32,0.500402423538188
2010,7,"2010-07-20","ABUR",1,"FISH",6,1.1766968108291,26,0.677514792899408,1.36475035136246
2010,7,"2010-07-20","ABUR",2,"CRYPTIC FISH",1,0.577350269189626,3,0,0
2010,7,"2010-07-20","ABUR",2,"FISH",2,0.632455532033676,10,0.32,0.500402423538188
2010,7,"2010-07-20","GOLB",1,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2010,7,"2010-07-20","GOLB",1,"FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2010,7,"2010-07-20","GOLB",2,"CRYPTIC FISH",3,1.34164078649987,5,0.56,0.950270539233235
2010,7,"2010-07-20","GOLB",2,"FISH",5,1.29099444873581,15,0.755555555555556,1.48975031885059
2010,7,"2010-07-20","IVEE",1,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2010,7,"2010-07-20","IVEE",2,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2010,7,"2010-07-20","IVEE",2,"FISH",2,0.894427190999916,5,0.32,0.500402423538188
2010,7,"2010-07-21","CARP",1,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2010,7,"2010-07-21","CARP",1,"FISH",6,0.857142857142857,49,0.458975426905456,0.956201865298219
2010,7,"2010-07-21","CARP",2,"FISH",7,1.69774937525433,17,0.726643598615917,1.61001243718572
2010,7,"2010-07-21","CARP",3,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2010,7,"2010-07-21","CARP",3,"FISH",4,1.51185789203691,7,0.693877551020408,1.27703425946614
2010,7,"2010-07-21","CARP",5,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2010,7,"2010-07-21","CARP",5,"FISH",1,0.707106781186547,2,0,0
2010,7,"2010-07-21","CARP",6,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2010,7,"2010-07-21","CARP",6,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2010,7,"2010-07-21","CARP",8,"CRYPTIC FISH",1,1,1,0,0
2010,7,"2010-07-21","CARP",8,"FISH",2,0.577350269189626,12,0.152777777777778,0.286835983056161
2010,7,"2010-07-22","AQUE",1,"CRYPTIC FISH",1,0.408248290463863,6,0,0
2010,7,"2010-07-22","AQUE",1,"FISH",3,0.625543242171224,23,0.162570888468809,0.355712859746894
2010,7,"2010-07-22","AQUE",2,"CRYPTIC FISH",2,0.603022689155527,11,0.495867768595041,0.689009238476659
2010,7,"2010-07-22","AQUE",2,"FISH",7,1.02105494048526,47,0.679040289723857,1.4057396286722
2010,7,"2010-07-22","AQUE",3,"CRYPTIC FISH",5,1.88982236504614,7,0.73469387755102,1.47507631105469
2010,7,"2010-07-22","AQUE",3,"FISH",9,1.45999279017686,38,0.577562326869806,1.36125456499074
2010,7,"2010-07-22","AQUE",4,"CRYPTIC FISH",2,1,4,0.375,0.562335144618808
2010,7,"2010-07-22","AQUE",4,"FISH",1,1,1,0,0
2010,7,"2010-07-22","AQUE",5,"CRYPTIC FISH",4,0.834057656228299,23,0.533081285444234,0.936877969929114
2010,7,"2010-07-22","AQUE",5,"FISH",3,1.13389341902768,7,0.571428571428571,0.955699891112534
2010,7,"2010-07-22","AQUE",6,"CRYPTIC FISH",5,1.11803398874989,20,0.665,1.28992198260901
2010,7,"2010-07-22","AQUE",6,"FISH",8,1.24939009510885,41,0.787626412849494,1.76305152419068
2010,7,"2010-07-23","MOHK",1,"CRYPTIC FISH",3,1.06066017177982,8,0.59375,0.974314752869349
2010,7,"2010-07-23","MOHK",1,"FISH",14,2.59973473447873,29,0.863258026159334,2.30691143399153
2010,7,"2010-07-23","MOHK",2,"CRYPTIC FISH",1,0.577350269189626,3,0,0
2010,7,"2010-07-23","MOHK",2,"FISH",4,0.816496580927726,24,0.40625,0.779225951739174
2010,7,"2010-07-26","AHND",1,"CRYPTIC FISH",2,0.234082294392261,73,0.0788140364045788,0.171411443758536
2010,7,"2010-07-26","AHND",1,"FISH",3,1.5,4,0.625,1.03972077083992
2010,7,"2010-07-26","AHND",2,"CRYPTIC FISH",4,1.0690449676497,14,0.530612244897959,0.991138896613094
2010,7,"2010-07-26","AHND",2,"FISH",11,1.5556349186104,50,0.6776,1.65726201360157
2010,7,"2010-07-26","BULL",1,"CRYPTIC FISH",3,1.73205080756888,3,0.666666666666667,1.09861228866811
2010,7,"2010-07-26","BULL",1,"FISH",4,1.33333333333333,9,0.617283950617284,1.14905969697062
2010,7,"2010-07-26","BULL",3,"FISH",2,1,4,0.375,0.562335144618808
2010,7,"2010-07-26","BULL",6,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2010,7,"2010-07-26","BULL",6,"FISH",6,1.02899151085505,34,0.605536332179931,1.25409946524978
2010,7,"2010-07-27","NAPL",1,"CRYPTIC FISH",2,0.4,25,0.1472,0.278769371768587
2010,7,"2010-07-27","NAPL",1,"FISH",11,1.25356634105602,77,0.55152639568224,1.31014826204962
2010,7,"2010-07-27","NAPL",2,"CRYPTIC FISH",2,0.324442842261525,38,0.145429362880886,0.276190922407075
2010,7,"2010-07-27","NAPL",2,"FISH",9,2.71360210119987,11,0.87603305785124,2.14584175259475
2010,7,"2010-07-27","NAPL",3,"CRYPTIC FISH",2,0.516397779494322,15,0.124444444444444,0.244930026794635
2010,7,"2010-07-27","NAPL",3,"FISH",7,0.733799385705343,91,0.619731916435213,1.30416801242046
2010,7,"2010-07-27","NAPL",6,"CRYPTIC FISH",3,0.437594974493684,47,0.367587143503848,0.615412863106645
2010,7,"2010-07-27","NAPL",6,"FISH",11,1.18616050523782,86,0.738777717685235,1.7405419105406
2010,7,"2010-07-28","NAPL",4,"CRYPTIC FISH",3,1.06066017177982,8,0.40625,0.735621939758795
2010,7,"2010-07-28","NAPL",4,"FISH",12,1.71428571428571,49,0.684714702207414,1.68385320437141
2010,7,"2010-07-28","NAPL",5,"CRYPTIC FISH",3,0.588348405414552,26,0.5,0.791310355257541
2010,7,"2010-07-28","NAPL",5,"FISH",7,1.42886901662352,24,0.760416666666667,1.67698098352361
2010,7,"2010-07-28","NAPL",7,"CRYPTIC FISH",2,0.316227766016838,40,0.34875,0.533163840737299
2010,7,"2010-07-28","NAPL",7,"FISH",14,1.34715062810913,108,0.794238683127572,1.94912137042092
2010,7,"2010-07-28","NAPL",8,"CRYPTIC FISH",2,0.234082294392261,73,0.236442109213736,0.399454801523637
2010,7,"2010-07-28","NAPL",8,"FISH",9,1.06066017177982,72,0.796682098765432,1.77723259318791
2010,7,"2010-07-29","SCDI",2,"CRYPTIC FISH",2,0.436435780471985,21,0.498866213151927,0.692012964831874
2010,7,"2010-07-29","SCDI",2,"FISH",13,2.08166599946613,39,0.854700854700855,2.24573019891481
2010,7,"2010-07-29","SCDI",3,"CRYPTIC FISH",2,0.328797974610715,37,0.496712929145362,0.689856498589211
2010,7,"2010-07-29","SCDI",3,"FISH",10,1.64398987305357,37,0.743608473338203,1.70340235177738
2010,7,"2010-07-29","SCTW",2,"CRYPTIC FISH",3,0.6,25,0.3328,0.600482908245825
2010,7,"2010-07-29","SCTW",2,"FISH",12,1.66410058867569,52,0.86094674556213,2.19726618512244
2010,7,"2010-07-29","SCTW",3,"CRYPTIC FISH",4,0.305887645160749,171,0.45148934714955,0.817344994061402
2010,7,"2010-07-29","SCTW",3,"FISH",15,1.34164078649987,125,0.785408,1.98011395381303
2011,7,"2011-07-18","CARP",1,"CRYPTIC FISH",1,1,1,0,0
2011,7,"2011-07-18","CARP",1,"FISH",7,1.21854359168988,33,0.730945821854913,1.51904653057211
2011,7,"2011-07-18","CARP",2,"CRYPTIC FISH",1,1,1,0,0
2011,7,"2011-07-18","CARP",2,"FISH",4,1.33333333333333,9,0.666666666666667,1.21488965394912
2011,7,"2011-07-18","CARP",3,"CRYPTIC FISH",3,1.06066017177982,8,0.40625,0.735621939758795
2011,7,"2011-07-18","CARP",3,"FISH",4,1.63299316185545,6,0.666666666666667,1.242453324894
2011,7,"2011-07-18","CARP",4,"CRYPTIC FISH",1,0.5,4,0,0
2011,7,"2011-07-18","CARP",4,"FISH",1,0.258198889747161,15,0,0
2011,7,"2011-07-18","CARP",5,"CRYPTIC FISH",3,1.22474487139159,6,0.5,0.867563228481461
2011,7,"2011-07-18","CARP",5,"FISH",3,1.73205080756888,3,0.666666666666667,1.09861228866811
2011,7,"2011-07-18","CARP",7,"CRYPTIC FISH",1,0.353553390593274,8,0,0
2011,7,"2011-07-18","CARP",7,"FISH",1,0.707106781186547,2,0,0
2011,7,"2011-07-18","CARP",8,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2011,7,"2011-07-18","CARP",8,"FISH",2,0.894427190999916,5,0.32,0.500402423538188
2011,7,"2011-07-19","NAPL",1,"CRYPTIC FISH",2,0.384900179459751,27,0.0713305898491086,0.158410570131791
2011,7,"2011-07-19","NAPL",1,"FISH",9,0.964901281354015,87,0.670365966442066,1.42322595743414
2011,7,"2011-07-19","NAPL",2,"CRYPTIC FISH",2,0.384900179459751,27,0.0713305898491086,0.158410570131791
2011,7,"2011-07-19","NAPL",2,"FISH",8,1.4368424162142,31,0.561914672216441,1.30550104128115
2011,7,"2011-07-19","NAPL",3,"CRYPTIC FISH",2,0.5,16,0.21875,0.376770161256437
2011,7,"2011-07-19","NAPL",3,"FISH",9,1.96396101212393,21,0.73469387755102,1.75001129423294
2011,7,"2011-07-19","NAPL",4,"CRYPTIC FISH",2,0.816496580927726,6,0.444444444444444,0.636514168294813
2011,7,"2011-07-19","NAPL",4,"FISH",2,0.408248290463863,24,0.152777777777778,0.286835983056161
2011,7,"2011-07-19","NAPL",5,"CRYPTIC FISH",2,0.342997170285018,34,0.207612456747405,0.362210557135449
2011,7,"2011-07-19","NAPL",5,"FISH",7,0.881917103688197,63,0.337112622826909,0.806195555014075
2011,7,"2011-07-19","NAPL",6,"CRYPTIC FISH",1,0.277350098112615,13,0,0
2011,7,"2011-07-19","NAPL",6,"FISH",7,1.87082869338697,14,0.795918367346939,1.76719499779167
2011,7,"2011-07-20","ABUR",1,"CRYPTIC FISH",2,0.755928946018454,7,0.244897959183674,0.410116318288409
2011,7,"2011-07-20","ABUR",1,"FISH",5,1.14707866935281,19,0.637119113573407,1.23605293425955
2011,7,"2011-07-20","ABUR",2,"FISH",3,1.73205080756888,3,0.666666666666667,1.09861228866811
2011,7,"2011-07-20","MOHK",1,"CRYPTIC FISH",3,0.866025403784439,12,0.291666666666667,0.566085738959629
2011,7,"2011-07-20","MOHK",1,"FISH",13,2.41403939630167,29,0.889417360285375,2.36404491556632
2011,7,"2011-07-20","MOHK",2,"CRYPTIC FISH",2,0.816496580927726,6,0.277777777777778,0.450561208866305
2011,7,"2011-07-20","MOHK",2,"FISH",11,1.22222222222222,81,0.755372656607225,1.77104693739953
2011,7,"2011-07-21","AQUE",4,"CRYPTIC FISH",2,0.554700196225229,13,0.142011834319526,0.271189373041844
2011,7,"2011-07-21","AQUE",4,"FISH",4,2,4,0.75,1.38629436111989
2011,7,"2011-07-21","AQUE",5,"CRYPTIC FISH",3,0.774596669241483,15,0.337777777777778,0.62770525719715
2011,7,"2011-07-21","AQUE",5,"FISH",1,1,1,0,0
2011,7,"2011-07-21","NAPL",7,"CRYPTIC FISH",3,0.688247201611685,19,0.354570637119114,0.660578887652076
2011,7,"2011-07-21","NAPL",7,"FISH",6,0.914991421995628,43,0.72796106003245,1.50231489356775
2011,7,"2011-07-21","NAPL",8,"CRYPTIC FISH",2,0.365148371670111,30,0.18,0.325082973391448
2011,7,"2011-07-21","NAPL",8,"FISH",7,1.1507929111375,37,0.487947406866326,1.10582391043647
2011,7,"2011-07-22","AQUE",1,"CRYPTIC FISH",1,0.377964473009227,7,0,0
2011,7,"2011-07-22","AQUE",1,"FISH",4,1.20604537831105,11,0.545454545454545,1.03356205420682
2011,7,"2011-07-22","AQUE",2,"CRYPTIC FISH",2,0.707106781186547,8,0.21875,0.376770161256437
2011,7,"2011-07-22","AQUE",2,"FISH",5,0.833333333333333,36,0.728395061728395,1.43638063216172
2011,7,"2011-07-22","AQUE",6,"CRYPTIC FISH",3,1.34164078649987,5,0.64,1.05492016798614
2011,7,"2011-07-22","AQUE",6,"FISH",3,1.5,4,0.625,1.03972077083992
2011,7,"2011-07-22","CARP",6,"CRYPTIC FISH",3,1.34164078649987,5,0.56,0.950270539233235
2011,7,"2011-07-22","CARP",6,"FISH",1,0.707106781186547,2,0,0
2011,7,"2011-07-25","AHND",1,"CRYPTIC FISH",2,0.254000254000381,62,0.0624349635796044,0.142505867392738
2011,7,"2011-07-25","AHND",1,"FISH",5,1.58113883008419,10,0.74,1.47080847632211
2011,7,"2011-07-25","AHND",2,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2011,7,"2011-07-25","AHND",2,"FISH",6,1.07763181216065,31,0.749219562955255,1.56082542501359
2011,7,"2011-07-25","AQUE",3,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2011,7,"2011-07-25","AQUE",3,"FISH",8,1.539600717839,27,0.806584362139918,1.83525117004432
2011,7,"2011-07-25","BULL",1,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2011,7,"2011-07-25","BULL",3,"FISH",4,1.78885438199983,5,0.72,1.33217904021012
2011,7,"2011-07-25","BULL",6,"FISH",1,1,1,0,0
2011,7,"2011-07-26","GOLB",1,"CRYPTIC FISH",2,0.471404520791032,18,0.104938271604938,0.214559155176405
2011,7,"2011-07-26","GOLB",1,"FISH",1,1,1,0,0
2011,7,"2011-07-26","GOLB",2,"CRYPTIC FISH",1,0.188982236504614,28,0,0
2011,7,"2011-07-26","GOLB",2,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2011,7,"2011-07-26","IVEE",1,"CRYPTIC FISH",3,1,9,0.493827160493827,0.848685557726417
2011,7,"2011-07-26","IVEE",2,"CRYPTIC FISH",2,1,4,0.375,0.562335144618808
2011,7,"2011-07-26","IVEE",2,"FISH",7,2.11057941204435,11,0.826446280991736,1.84622021932163
2011,7,"2011-07-26","SCDI",2,"CRYPTIC FISH",2,0.458831467741123,19,0.0997229916897509,0.206192050633232
2011,7,"2011-07-26","SCDI",2,"FISH",11,1.83333333333333,36,0.854938271604938,2.10934711135356
2011,7,"2011-07-26","SCDI",3,"CRYPTIC FISH",3,0.538815906080325,31,0.428720083246618,0.703714097797352
2011,7,"2011-07-26","SCDI",3,"FISH",14,1.11378019784602,158,0.706537413875981,1.75961695420848
2011,7,"2011-07-27","SCTW",2,"CRYPTIC FISH",3,0.5,36,0.248456790123457,0.496415200507117
2011,7,"2011-07-27","SCTW",2,"FISH",11,1.51096620343558,53,0.860092559629761,2.16452751927255
2011,7,"2011-07-27","SCTW",3,"CRYPTIC FISH",5,0.559016994374947,80,0.563125,0.997681675998633
2011,7,"2011-07-27","SCTW",3,"FISH",15,1.32067635948844,129,0.836368006730365,2.13990123977316
2012,7,"2012-07-17","ABUR",1,"CRYPTIC FISH",1,1,1,0,0
2012,7,"2012-07-17","ABUR",1,"FISH",4,0.539359889970594,55,0.370247933884297,0.745267119854453
2012,7,"2012-07-17","ABUR",2,"CRYPTIC FISH",2,0.603022689155527,11,0.165289256198347,0.304636097349238
2012,7,"2012-07-17","ABUR",2,"FISH",4,2,4,0.75,1.38629436111989
2012,7,"2012-07-17","MOHK",1,"CRYPTIC FISH",2,0.554700196225229,13,0.142011834319526,0.271189373041844
2012,7,"2012-07-17","MOHK",1,"FISH",9,2.01246117974981,20,0.825,1.94683899920539
2012,7,"2012-07-17","MOHK",2,"CRYPTIC FISH",2,0.816496580927726,6,0.277777777777778,0.450561208866305
2012,7,"2012-07-17","MOHK",2,"FISH",6,1.80906806746658,11,0.776859504132231,1.64173471218752
2012,7,"2012-07-18","NAPL",1,"CRYPTIC FISH",2,0.316227766016838,40,0.0487500000000001,0.116906849137531
2012,7,"2012-07-18","NAPL",1,"FISH",6,1.34164078649987,20,0.605,1.29684412951321
2012,7,"2012-07-18","NAPL",2,"CRYPTIC FISH",2,0.5,16,0.1171875,0.233791658706459
2012,7,"2012-07-18","NAPL",2,"FISH",8,1.88561808316413,18,0.827160493827161,1.90419119734007
2012,7,"2012-07-18","NAPL",3,"CRYPTIC FISH",1,0.316227766016838,10,0,0
2012,7,"2012-07-18","NAPL",3,"FISH",10,1.33630620956212,56,0.786989795918367,1.82046293575467
2012,7,"2012-07-18","NAPL",4,"CRYPTIC FISH",3,0.707106781186548,18,0.549382716049383,0.867563228481461
2012,7,"2012-07-18","NAPL",4,"FISH",2,0.707106781186547,8,0.21875,0.376770161256437
2012,7,"2012-07-18","NAPL",5,"CRYPTIC FISH",2,0.666666666666667,9,0.345679012345679,0.529706199057654
2012,7,"2012-07-18","NAPL",5,"FISH",9,1.67125804359347,29,0.822829964328181,1.92348526413994
2012,7,"2012-07-18","NAPL",6,"CRYPTIC FISH",2,0.377964473009227,28,0.13265306122449,0.257318640543832
2012,7,"2012-07-18","NAPL",6,"FISH",10,1.37360563948689,53,0.727661089355643,1.6872426376175
2012,7,"2012-07-18","NAPL",7,"CRYPTIC FISH",3,0.688247201611685,19,0.277008310249308,0.536664562484525
2012,7,"2012-07-18","NAPL",7,"FISH",9,1.06810349237447,71,0.617734576472922,1.33512133915397
2012,7,"2012-07-18","NAPL",8,"CRYPTIC FISH",2,0.365148371670111,30,0.231111111111111,0.392674467227552
2012,7,"2012-07-18","NAPL",8,"FISH",7,1.56524758424985,20,0.74,1.63424521628449
2012,7,"2012-07-19","GOLB",1,"CRYPTIC FISH",1,1,1,0,0
2012,7,"2012-07-19","GOLB",1,"FISH",3,1.5,4,0.625,1.03972077083992
2012,7,"2012-07-19","GOLB",2,"CRYPTIC FISH",1,1,1,0,0
2012,7,"2012-07-19","GOLB",2,"FISH",3,1.06066017177982,8,0.59375,0.974314752869349
2012,7,"2012-07-19","IVEE",1,"CRYPTIC FISH",4,1.10940039245046,13,0.485207100591716,0.937155853065701
2012,7,"2012-07-19","IVEE",1,"FISH",3,0.493196961916072,37,0.388604821037253,0.683637056173608
2012,7,"2012-07-19","IVEE",2,"CRYPTIC FISH",1,1,1,0,0
2012,7,"2012-07-19","IVEE",2,"FISH",12,1.27199745600763,89,0.809746244161091,1.98327115222451
2012,7,"2012-07-20","CARP",1,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2012,7,"2012-07-20","CARP",1,"FISH",5,1.58113883008419,10,0.6,1.22752941145721
2012,7,"2012-07-20","CARP",2,"CRYPTIC FISH",1,1,1,0,0
2012,7,"2012-07-20","CARP",2,"FISH",3,1.06066017177982,8,0.53125,0.900256051268537
2012,7,"2012-07-20","CARP",3,"CRYPTIC FISH",4,1.0690449676497,14,0.704081632653061,1.27208986882029
2012,7,"2012-07-20","CARP",3,"FISH",1,0.707106781186547,2,0,0
2012,7,"2012-07-20","CARP",4,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2012,7,"2012-07-20","CARP",4,"FISH",1,1,1,0,0
2012,7,"2012-07-20","CARP",5,"CRYPTIC FISH",3,1.22474487139159,6,0.5,0.867563228481461
2012,7,"2012-07-20","CARP",5,"FISH",3,1.22474487139159,6,0.5,0.867563228481461
2012,7,"2012-07-20","CARP",6,"CRYPTIC FISH",4,1.51185789203691,7,0.693877551020408,1.27703425946614
2012,7,"2012-07-20","CARP",6,"FISH",1,1,1,0,0
2012,7,"2012-07-20","CARP",7,"CRYPTIC FISH",4,1.10940039245046,13,0.568047337278107,1.07201696856319
2012,7,"2012-07-20","CARP",7,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2012,7,"2012-07-20","CARP",8,"CRYPTIC FISH",1,0.577350269189626,3,0,0
