"year","month","date","site","transect","survey","sp.richness","sp.mrichness","abundance","div.simpson","div.shannon","order.richness","order.mrichness","order.div.simpson","order.div.shannon","franciscanus.abundance","purpuratus.abundance","urchin.abundance"
2010,7,"2010-07-22","AQUE",3,"SWATH",8,1.94028500029066,17,0.809688581314879,1.87464074053575,7,1.69774937525433,0.768166089965398,1.70576931535817,NA,NA,NA
2010,7,"2010-07-22","AQUE",4,"QUAD",8,0.502955690769545,253,0.511959255729663,1.01886820281331,6,0.377216768077159,0.508647221484479,0.969124746264672,2,48,50
2010,7,"2010-07-22","AQUE",4,"SWATH",5,0.98058067569092,26,0.668639053254438,1.30328826369606,4,0.784464540552736,0.630177514792899,1.164732072634,NA,NA,NA
2010,7,"2010-07-22","AQUE",5,"QUAD",17,0.484136006039498,1233,0.557497949403041,1.29456032655052,11,0.313264474496146,0.552396287811067,1.20296881196656,26,110,136
2010,7,"2010-07-22","AQUE",5,"SWATH",10,1.04828483672192,91,0.641226904963169,1.45277899700225,7,0.733799385705343,0.609105180533752,1.2667897882069,NA,NA,NA
2010,7,"2010-07-22","AQUE",6,"QUAD",13,0.544988350595414,569,0.670426641874716,1.42656354953461,10,0.419221808150319,0.66990774058642,1.39005138016342,0,7,7
2010,7,"2010-07-22","AQUE",6,"SWATH",11,1.45698559277155,57,0.747306863650354,1.74099911499479,7,0.927172649945531,0.698676515851031,1.41818026553552,NA,NA,NA
2010,7,"2010-07-23","MOHK",1,"QUAD",12,0.722315118514615,276,0.707781978575929,1.52727164889973,7,0.421350485800192,0.681054400336064,1.30662077164058,13,43,56
2010,7,"2010-07-23","MOHK",1,"SWATH",9,1.27279220613579,50,0.7256,1.64368868282644,6,0.848528137423857,0.7016,1.46829198842519,NA,NA,NA
2010,7,"2010-07-23","MOHK",2,"QUAD",12,0.727606875108999,272,0.736672794117647,1.69257090708277,8,0.485071250072666,0.7139651816609,1.5377387651952,6,122,128
2010,7,"2010-07-23","MOHK",2,"SWATH",3,0.588348405414552,26,0.541420118343195,0.88186313134152,3,0.588348405414552,0.541420118343195,0.88186313134152,NA,NA,NA
2010,7,"2010-07-26","AHND",1,"QUAD",1,0.0677285461478596,218,0,0,1,0.0677285461478596,0,0,0,0,0
2010,7,"2010-07-26","AHND",1,"SWATH",1,1,1,0,0,1,1,0,0,NA,NA,NA
2010,7,"2010-07-26","AHND",2,"QUAD",7,0.279330409563668,628,0.385918292831352,0.791372920631551,5,0.199521721116906,0.381749766724816,0.738249400854338,0,109,109
2010,7,"2010-07-26","AHND",2,"SWATH",10,1.11111111111111,81,0.78433165675964,1.85823392027265,6,0.666666666666667,0.692577351013565,1.39093698170354,NA,NA,NA
2010,7,"2010-07-26","BULL",1,"QUAD",8,0.350823207722812,520,0.656213017751479,1.27113133622764,6,0.263117405792109,0.634252958579882,1.16090527510425,2,22,24
2010,7,"2010-07-26","BULL",1,"SWATH",6,0.960768922830523,39,0.606180144641683,1.25440065457329,4,0.640512615220349,0.272189349112426,0.562794287850841,NA,NA,NA
2010,7,"2010-07-26","BULL",3,"QUAD",9,0.324548300688578,769,0.559221862787705,0.995379901924872,7,0.252426456091117,0.553475795664577,0.961069156921727,0,1,1
2010,7,"2010-07-26","BULL",3,"SWATH",5,0.693375245281536,52,0.527366863905326,1.03185659916866,3,0.416025147168922,0.465236686390533,0.719303628467867,NA,NA,NA
2010,7,"2010-07-26","BULL",6,"QUAD",8,0.370991116608135,465,0.571858018268008,1.06026205096168,7,0.324617227032118,0.571404786680541,1.03939310358998,0,8,8
2010,7,"2010-07-26","BULL",6,"SWATH",6,0.738548945875996,66,0.646464646464646,1.27772142578206,4,0.492365963917331,0.566115702479339,0.943720601757045,NA,NA,NA
2010,7,"2010-07-27","NAPL",1,"QUAD",15,0.939336436627724,255,0.637108804306036,1.65267567398961,10,0.62622429108515,0.445059592464437,1.09442859712616,11,177,188
2010,7,"2010-07-27","NAPL",1,"SWATH",10,0.690065559342354,210,0.551065759637188,1.27888218637473,8,0.552052447473883,0.478503401360544,1.00853511913586,NA,NA,NA
2010,7,"2010-07-27","NAPL",2,"QUAD",13,0.884537962671703,216,0.77164780521262,1.81166491016649,8,0.544331053951817,0.597093621399177,1.22732417468971,36,90,126
2010,7,"2010-07-27","NAPL",2,"SWATH",8,0.413118223595458,375,0.509553777777778,1.06379395004745,6,0.309838667696593,0.481578666666667,0.926566475316561,NA,NA,NA
2010,7,"2010-07-27","NAPL",3,"QUAD",16,1.02851895445316,242,0.748992555153337,1.80233454713434,10,0.642824346533225,0.678027457140906,1.44970328194566,11,102,113
2010,7,"2010-07-27","NAPL",3,"SWATH",7,0.332205298513375,444,0.311663014365717,0.675900931061609,6,0.28474739872575,0.309481779076374,0.639777386046778,NA,NA,NA
2010,7,"2010-07-27","NAPL",6,"QUAD",20,1.4213381090374,198,0.903530252015101,2.59399314235375,13,0.923869770874312,0.787011529435772,1.89293887526202,25,48,73
2010,7,"2010-07-27","NAPL",6,"SWATH",10,0.656532164298613,232,0.468452734839477,1.07497400995385,8,0.52522573143889,0.455521700356718,0.975112534510489,NA,NA,NA
2010,7,"2010-07-28","NAPL",4,"QUAD",10,0.785674201318386,162,0.661408321902149,1.53006987174582,7,0.54997194092287,0.650739216582838,1.38671849816709,0,21,21
2010,7,"2010-07-28","NAPL",4,"SWATH",7,0.961523947640823,53,0.531149875400498,1.14173099287189,6,0.824163383692134,0.529013883944464,1.09929060459878,NA,NA,NA
2010,7,"2010-07-28","NAPL",5,"QUAD",19,1.33353857205283,203,0.85864738285326,2.32357049377927,11,0.772048646977956,0.650294838506152,1.56677121446426,42,73,115
2010,7,"2010-07-28","NAPL",5,"SWATH",6,0.307793505625546,380,0.486246537396122,0.856036559047749,6,0.307793505625546,0.486246537396122,0.856036559047749,NA,NA,NA
2010,7,"2010-07-28","NAPL",7,"QUAD",21,1.51950667111409,191,0.889120364025109,2.53219374868617,12,0.868289526350906,0.825361146898385,1.97687346252169,9,41,50
2010,7,"2010-07-28","NAPL",7,"SWATH",7,0.364900224599881,368,0.202238894139887,0.500211504184056,4,0.208514414057075,0.194810373345936,0.426040250629092,NA,NA,NA
2010,7,"2010-07-28","NAPL",8,"QUAD",22,1.0931887889999,405,0.780954122847127,2.10239620729709,14,0.695665592999935,0.687443987197074,1.60753498939236,11,188,199
2010,7,"2010-07-28","NAPL",8,"SWATH",9,0.630126037812604,204,0.717704728950404,1.44621921526017,7,0.490098029409803,0.708910034602076,1.36728026574178,NA,NA,NA
2010,7,"2010-07-29","SCDI",2,"QUAD",9,1.03923048454133,75,0.753066666666667,1.67928845522429,7,0.808290376865476,0.3904,0.900392047360877,0,0,0
2010,7,"2010-07-29","SCDI",2,"SWATH",6,0.702246883176783,73,0.652279977481704,1.26455772466426,5,0.585205735980653,0.62976168136611,1.16207370988882,NA,NA,NA
2010,7,"2010-07-29","SCDI",3,"QUAD",13,1.65100165100248,62,0.874609781477627,2.2645451254831,8,1.01600101600152,0.697190426638918,1.53767978037619,3,5,8
2010,7,"2010-07-29","SCDI",3,"SWATH",8,0.468968305408439,291,0.294139181162244,0.67897263374572,6,0.35172622905633,0.291210543097035,0.621888708494919,NA,NA,NA
2010,7,"2010-07-29","SCTW",2,"QUAD",11,0.617821551931903,317,0.768979689319229,1.71590527287962,7,0.393159169411211,0.695160664351322,1.37120599694341,5,85,90
2010,7,"2010-07-29","SCTW",2,"SWATH",7,0.824957911384306,72,0.736496913580247,1.54284163721671,5,0.58925565098879,0.450617283950617,0.915365149102406,NA,NA,NA
2010,7,"2010-07-29","SCTW",3,"QUAD",11,0.675724628517346,265,0.708665005339979,1.53257610967552,8,0.491436093467161,0.702228551085796,1.46145123216209,1,14,15
2010,7,"2010-07-29","SCTW",3,"SWATH",8,0.709885207532891,127,0.696385392770785,1.46047864890969,7,0.62114955659128,0.674685349370699,1.34181088158483,NA,NA,NA
2011,7,"2011-07-18","CARP",1,"QUAD",8,0.591377016763658,183,0.73839171071098,1.48669789232187,7,0.517454889668201,0.735286213383499,1.45958970624521,1,52,53
2011,7,"2011-07-18","CARP",1,"SWATH",6,1.01418510567422,35,0.501224489795918,1.05924386670913,4,0.676123403782813,0.493061224489796,0.948149395885966,NA,NA,NA
2011,7,"2011-07-18","CARP",2,"QUAD",5,0.336336396998156,221,0.442660879179378,0.885643921752767,5,0.336336396998156,0.442660879179378,0.885643921752767,0,29,29
2011,7,"2011-07-18","CARP",2,"SWATH",2,0.632455532033676,10,0.18,0.325082973391448,2,0.632455532033676,0.18,0.325082973391448,NA,NA,NA
2011,7,"2011-07-18","CARP",3,"QUAD",11,0.522036897663875,444,0.79357397938479,1.72895572672009,9,0.427121098088625,0.674640857073289,1.34244084651202,7,119,126
2011,7,"2011-07-18","CARP",3,"SWATH",7,1.37281294596729,26,0.668639053254438,1.47690172768063,6,1.1766968108291,0.585798816568047,1.24504316690744,NA,NA,NA
2011,7,"2011-07-18","CARP",4,"QUAD",10,0.573539334676404,304,0.252835006925208,0.645744400864372,7,0.401477534273483,0.239265927977839,0.559081616169416,2,262,264
2011,7,"2011-07-18","CARP",4,"SWATH",6,1.73205080756888,12,0.694444444444444,1.47350238508065,5,1.44337567297406,0.666666666666667,1.31437384300695,NA,NA,NA
2011,7,"2011-07-18","CARP",5,"QUAD",9,0.674578520096275,178,0.448112612043934,0.983513776283533,6,0.449719013397517,0.420148971089509,0.85146069435097,2,130,132
2011,7,"2011-07-18","CARP",5,"SWATH",7,1.75,16,0.7421875,1.62861983033282,6,1.5,0.7265625,1.50927342377754,NA,NA,NA
2011,7,"2011-07-18","CARP",7,"QUAD",9,0.48175895481497,349,0.566547072684132,1.0348954650418,5,0.267643863786095,0.530061329545734,0.856911023100227,8,141,149
2011,7,"2011-07-18","CARP",7,"SWATH",4,0.769800358919501,27,0.606310013717421,1.07296054464715,3,0.577350269189626,0.260631001371742,0.502792279620078,NA,NA,NA
2011,7,"2011-07-18","CARP",8,"QUAD",10,0.581238193719096,296,0.508834002921841,1.0368564689187,7,0.406866735603368,0.453227720964207,0.841558035303107,3,204,207
2011,7,"2011-07-18","CARP",8,"SWATH",4,0.755928946018454,28,0.543367346938776,0.925516278540313,3,0.566946709513841,0.135204081632653,0.306829153440971,NA,NA,NA
2011,7,"2011-07-19","NAPL",1,"QUAD",11,1.14064686420347,93,0.742513585385594,1.72451871487756,9,0.933256525257383,0.527691062550584,1.18778674880785,17,45,62
2011,7,"2011-07-19","NAPL",1,"SWATH",9,0.566946709513841,252,0.349867724867725,0.804059722544703,7,0.440958551844098,0.312925170068027,0.64780976450786,NA,NA,NA
2011,7,"2011-07-19","NAPL",2,"QUAD",10,0.932504808240314,115,0.766578449905482,1.68405220228739,6,0.559502884944188,0.659962192816635,1.28883365295368,20,33,53
2011,7,"2011-07-19","NAPL",2,"SWATH",8,0.520755643923296,236,0.381140476874461,0.834922223197872,6,0.390566732942472,0.365986785406492,0.756992273569782,NA,NA,NA
2011,7,"2011-07-19","NAPL",3,"QUAD",10,0.873704056661038,131,0.67723326146495,1.45561811490543,7,0.611592839662726,0.631315191422411,1.25558589881595,4,66,70
2011,7,"2011-07-19","NAPL",3,"SWATH",6,0.285390896492696,442,0.357916504576073,0.707882546220941,4,0.190260597661798,0.35314592248316,0.67246186737446,NA,NA,NA
2011,7,"2011-07-19","NAPL",4,"QUAD",9,0.766130877682874,138,0.667506826296996,1.48366947894364,5,0.425628265379374,0.3373240915774,0.700369811522094,33,78,111
2011,7,"2011-07-19","NAPL",4,"SWATH",4,0.369800130816819,117,0.0989115348089707,0.254139887167044,3,0.277350098112615,0.098034918547739,0.225378704816221,NA,NA,NA
2011,7,"2011-07-19","NAPL",5,"QUAD",13,1.34084762013643,94,0.806020823902218,2.04472529242764,9,0.928279121632914,0.752376641014034,1.63564659580966,11,13,24
2011,7,"2011-07-19","NAPL",5,"SWATH",7,0.404145188432738,300,0.373133333333333,0.798135376087309,6,0.346410161513775,0.369133333333333,0.747460098126355,NA,NA,NA
2011,7,"2011-07-19","NAPL",6,"QUAD",8,0.736459694318659,118,0.732691755242746,1.48650124196801,5,0.460287308949162,0.420281528296467,0.73116572419105,19,66,85
2011,7,"2011-07-19","NAPL",6,"SWATH",5,0.391630224993979,163,0.456697655162031,0.809176372509274,4,0.313304179995183,0.453686627272385,0.780334184961303,NA,NA,NA
2011,7,"2011-07-20","ABUR",1,"QUAD",4,0.201517088743951,394,0.0350434177639207,0.10336221446368,4,0.201517088743951,0.0350434177639207,0.10336221446368,0,0,0
2011,7,"2011-07-20","ABUR",1,"SWATH",4,0.816496580927726,24,0.229166666666667,0.51409669733995,3,0.612372435695795,0.15625,0.344598248102823,NA,NA,NA
2011,7,"2011-07-20","ABUR",2,"QUAD",1,1,1,0,0,1,1,0,0,0,0,0
2011,7,"2011-07-20","MOHK",1,"QUAD",9,0.729996395088432,152,0.771295013850416,1.64664591646432,6,0.486664263392288,0.735370498614959,1.43158858605811,9,37,46
2011,7,"2011-07-20","MOHK",1,"SWATH",5,0.707106781186547,50,0.712,1.38226664625798,5,0.707106781186547,0.712,1.38226664625798,NA,NA,NA
2011,7,"2011-07-20","MOHK",2,"QUAD",8,0.843274042711568,90,0.564444444444445,1.13871846224991,6,0.632455532033676,0.536543209876543,1.01281147270796,2,54,56
2011,7,"2011-07-20","MOHK",2,"SWATH",6,0.832050294337844,52,0.708579881656805,1.42780274101901,5,0.693375245281536,0.698224852071006,1.33612282195134,NA,NA,NA
2011,7,"2011-07-21","AQUE",4,"QUAD",11,0.770154046215405,204,0.626249519415609,1.29690992412258,7,0.490098029409803,0.596693579392541,1.1103189665853,2,63,65
2011,7,"2011-07-21","AQUE",4,"SWATH",11,2.04264871994757,29,0.803804994054697,1.99143398383509,7,1.29986736723936,0.680142687277051,1.47983485871241,NA,NA,NA
2011,7,"2011-07-21","AQUE",5,"QUAD",14,0.646459935155454,469,0.652251990125522,1.42616980047211,10,0.46175709653961,0.65044257845709,1.35748234779279,6,13,19
2011,7,"2011-07-21","AQUE",5,"SWATH",10,1.24034734589208,65,0.748402366863905,1.75764906175698,7,0.868243142124459,0.663195266272189,1.36463993026353,NA,NA,NA
2011,7,"2011-07-21","NAPL",7,"QUAD",13,1.565016090115,69,0.878386893509767,2.270683017099,11,1.32424438394346,0.859063222012182,2.10052602325495,0,14,14
2011,7,"2011-07-21","NAPL",7,"SWATH",7,0.445399334083044,247,0.174826664918291,0.440122307664742,4,0.254513905190311,0.17322034453933,0.388067203799838,NA,NA,NA
2011,7,"2011-07-21","NAPL",8,"QUAD",14,1.21395395733377,133,0.763525354740234,1.87803775086848,11,0.953820966476532,0.644016055175533,1.4521703423237,8,66,74
2011,7,"2011-07-21","NAPL",8,"SWATH",6,0.426401432711221,198,0.571472298745026,1.12054733543733,5,0.355334527259351,0.569992857871646,1.0984041921027,NA,NA,NA
2011,7,"2011-07-22","AQUE",1,"QUAD",11,0.483312252680121,518,0.797274936271075,1.80444881784957,6,0.263624865098248,0.751054695070139,1.50530537357826,11,140,151
2011,7,"2011-07-22","AQUE",1,"SWATH",8,1.03279555898864,60,0.557777777777778,1.21229642493703,6,0.774596669241483,0.524444444444444,1.04176593469451,NA,NA,NA
2011,7,"2011-07-22","AQUE",2,"QUAD",11,0.5,484,0.517135100061471,1.05938437510336,8,0.363636363636364,0.511389249368213,0.979855924285387,5,53,58
2011,7,"2011-07-22","AQUE",2,"SWATH",8,1.56892908110547,26,0.692307692307692,1.53935161205322,5,0.98058067569092,0.597633136094675,1.15551397271741,NA,NA,NA
2011,7,"2011-07-22","AQUE",6,"QUAD",14,0.660700849456212,449,0.731028119900199,1.67554633154234,10,0.471929178183009,0.728815829286561,1.60007148689409,3,13,16
2011,7,"2011-07-22","AQUE",6,"SWATH",9,1.29903810567666,48,0.827256944444444,1.88938550237907,7,1.01036297108185,0.762152777777778,1.58750031142142,NA,NA,NA
2011,7,"2011-07-22","CARP",6,"QUAD",12,0.568854555767973,445,0.756217649286706,1.673195050221,8,0.379236370511982,0.585976518116399,1.06509734639534,7,178,185
2011,7,"2011-07-22","CARP",6,"SWATH",7,1.37281294596729,26,0.763313609467456,1.65215900577389,5,0.98058067569092,0.668639053254438,1.30861299208391,NA,NA,NA
2011,7,"2011-07-25","AHND",1,"QUAD",1,0.0710669054518702,198,0,0,1,0.0710669054518702,0,0,0,0,0
2011,7,"2011-07-25","AHND",1,"SWATH",2,0.353553390593274,32,0.060546875,0.139060798454741,2,0.353553390593274,0.060546875,0.139060798454741,NA,NA,NA
2011,7,"2011-07-25","AHND",2,"QUAD",9,0.62858726619262,205,0.612397382510411,1.26949694967306,7,0.488901207038705,0.589125520523498,1.12357975507752,9,49,58
2011,7,"2011-07-25","AHND",2,"SWATH",6,0.948683298050514,40,0.605,1.14083713289561,3,0.474341649025257,0.52125,0.789837883255865,NA,NA,NA
2011,7,"2011-07-25","AQUE",3,"QUAD",9,0.686243566496721,172,0.657990805840995,1.36648101918249,6,0.457495710997814,0.652988101676582,1.2869363833519,0,43,43
2011,7,"2011-07-25","AQUE",3,"SWATH",7,1.42886901662352,24,0.746527777777778,1.59144868590889,6,1.22474487139159,0.527777777777778,1.13457254772458,NA,NA,NA
2011,7,"2011-07-25","BULL",1,"QUAD",9,0.50709255283711,315,0.681783824640968,1.36443244389858,6,0.338061701891407,0.640685311161502,1.18478730972053,0,15,15
2011,7,"2011-07-25","BULL",1,"SWATH",3,1.13389341902768,7,0.571428571428571,0.955699891112534,1,0.377964473009227,0,0,NA,NA,NA
2011,7,"2011-07-25","BULL",3,"QUAD",8,0.435142634576337,338,0.493907776338364,0.949303950156959,6,0.326356975932253,0.48982878750744,0.921026411097405,0,0,0
2011,7,"2011-07-25","BULL",3,"SWATH",3,0.948683298050514,10,0.62,1.02965301406457,2,0.632455532033676,0.42,0.610864302054894,NA,NA,NA
2011,7,"2011-07-25","BULL",6,"QUAD",7,0.387100884526532,327,0.397721852818225,0.803295235926128,5,0.276500631804665,0.396711836826305,0.761237833720783,0,0,0
2011,7,"2011-07-25","BULL",6,"SWATH",4,0.784464540552736,26,0.636094674556213,1.15571172234599,2,0.392232270276368,0.142011834319526,0.271189373041844,NA,NA,NA
2011,7,"2011-07-26","GOLB",1,"QUAD",4,0.25712973861329,242,0.160405709992487,0.338495812773735,3,0.192847303959968,0.15917628577283,0.311629451336425,0,0,0
2011,7,"2011-07-26","GOLB",1,"SWATH",3,1.13389341902768,7,0.571428571428571,0.955699891112534,2,0.755928946018454,0.244897959183674,0.410116318288409,NA,NA,NA
2011,7,"2011-07-26","GOLB",2,"QUAD",8,0.53813823519705,221,0.469605454433775,1.06544025661256,7,0.470870955797419,0.46592002620749,1.00596754856643,0,25,25
2011,7,"2011-07-26","GOLB",2,"SWATH",3,0.904534033733291,11,0.56198347107438,0.916464885539471,2,0.603022689155527,0.165289256198347,0.304636097349238,NA,NA,NA
2011,7,"2011-07-26","IVEE",1,"QUAD",12,0.353400038432256,1153,0.379776276525885,0.921741128251377,7,0.206150022418816,0.373999273361321,0.824684813259958,2,72,74
2011,7,"2011-07-26","IVEE",1,"SWATH",4,1.26491106406735,10,0.66,1.19354960409813,4,1.26491106406735,0.66,1.19354960409813,NA,NA,NA
2011,7,"2011-07-26","IVEE",2,"QUAD",10,0.232495277487639,1850,0.218613294375457,0.559032742393882,6,0.139497166492583,0.216894667640614,0.520844344115468,13,67,80
2011,7,"2011-07-26","IVEE",2,"SWATH",5,1.04257207028537,23,0.714555765595463,1.35256116409462,4,0.834057656228299,0.555765595463138,0.962456216779643,NA,NA,NA
2011,7,"2011-07-26","SCDI",2,"QUAD",10,0.758098043578903,174,0.700620953890871,1.66834798245326,7,0.530668630505232,0.664552781080724,1.3948249602258,23,19,42
2011,7,"2011-07-26","SCDI",2,"SWATH",5,0.566138517072298,78,0.539119000657462,0.974376737705847,4,0.452910813657838,0.531229454306377,0.920548485226945,NA,NA,NA
2011,7,"2011-07-26","SCDI",3,"QUAD",13,1.19170804613667,119,0.737518536826495,1.78101666405783,9,0.82502864732539,0.683426311701151,1.40595430517068,14,19,33
2011,7,"2011-07-26","SCDI",3,"SWATH",6,0.458831467741124,171,0.380903525871208,0.739186235065796,5,0.382359556450936,0.378851612461954,0.713351838053077,NA,NA,NA
2011,7,"2011-07-27","SCTW",2,"QUAD",13,0.567907636829675,524,0.796194860439368,1.87013304997014,9,0.393166825497467,0.686622283083736,1.37668089853154,7,233,240
2011,7,"2011-07-27","SCTW",2,"SWATH",8,1.05045146287778,58,0.673602853745541,1.39433653665848,6,0.787838597158335,0.596908442330559,1.11814949556054,NA,NA,NA
2011,7,"2011-07-27","SCTW",3,"QUAD",10,0.435194139889245,528,0.306316000918274,0.739155904706458,7,0.304635897922471,0.305433597337006,0.693639866388942,3,7,10
2011,7,"2011-07-27","SCTW",3,"SWATH",6,0.516397779494322,135,0.493936899862826,1.01403922318339,5,0.430331482911935,0.489766803840878,0.965118214095175,NA,NA,NA
2012,7,"2012-07-17","ABUR",1,"QUAD",4,0.200250469728704,399,0.104710397547754,0.23364542406034,4,0.200250469728704,0.104710397547754,0.23364542406034,0,0,0
2012,7,"2012-07-17","ABUR",1,"SWATH",4,0.852802865422442,22,0.648760330578512,1.19060899684583,2,0.426401432711221,0.396694214876033,0.585952618303551,NA,NA,NA
2012,7,"2012-07-17","ABUR",2,"QUAD",3,0.866025403784439,12,0.291666666666667,0.566085738959629,3,0.866025403784439,0.291666666666667,0.566085738959629,0,0,0
2012,7,"2012-07-17","ABUR",2,"SWATH",1,0.707106781186547,2,0,0,1,0.707106781186547,0,0,NA,NA,NA
2012,7,"2012-07-17","MOHK",1,"QUAD",10,0.985329278164293,103,0.732774059760581,1.62298356612809,7,0.689730494715005,0.673767555848808,1.33555717215479,7,37,44
2012,7,"2012-07-17","MOHK",1,"SWATH",7,0.836660026534076,70,0.640408163265306,1.3180323931957,7,0.836660026534076,0.640408163265306,1.3180323931957,NA,NA,NA
2012,7,"2012-07-17","MOHK",2,"QUAD",11,0.923099494126358,142,0.717615552469748,1.58348251598276,9,0.75526322246702,0.707300138861337,1.51361212088377,1,52,53
2012,7,"2012-07-17","MOHK",2,"SWATH",7,0.875,64,0.703125,1.42802881866838,5,0.625,0.6904296875,1.3017286404998,NA,NA,NA
2012,7,"2012-07-18","NAPL",1,"QUAD",12,1.05654108759075,129,0.698275344029806,1.54883532595289,9,0.792405815693061,0.365122288324019,0.876009130438682,44,58,102
2012,7,"2012-07-18","NAPL",1,"SWATH",6,0.437594974493684,188,0.355930285196922,0.760724712028994,5,0.364662478744736,0.305341783612494,0.625659091171327,NA,NA,NA
2012,7,"2012-07-18","NAPL",2,"QUAD",10,0.944911182523068,112,0.744419642857143,1.72996308555982,8,0.755928946018454,0.597735969387755,1.33080758069524,50,18,68
2012,7,"2012-07-18","NAPL",2,"SWATH",9,0.582161604617836,239,0.337073930778523,0.777699588508518,6,0.388107736411891,0.293622310533779,0.610416297975341,NA,NA,NA
2012,7,"2012-07-18","NAPL",3,"QUAD",12,1,144,0.767457561728395,1.75391128610201,8,0.666666666666667,0.533468364197531,1.15887601173851,40,55,95
2012,7,"2012-07-18","NAPL",3,"SWATH",9,0.427121098088625,444,0.272045694342992,0.640543751893955,7,0.332205298513375,0.267612206801396,0.608077753346859,NA,NA,NA
2012,7,"2012-07-18","NAPL",4,"QUAD",11,1.10554159678513,99,0.777267625752474,1.87636775760104,7,0.703526470681448,0.44954596469748,0.979737212707613,48,21,69
2012,7,"2012-07-18","NAPL",4,"SWATH",6,0.683763458757828,77,0.481025468038455,0.90608008631601,3,0.341881729378914,0.461123292292123,0.779948258417381,NA,NA,NA
2012,7,"2012-07-18","NAPL",5,"QUAD",13,1.46261427120383,79,0.814933504246114,2.01902582604749,7,0.787561530648217,0.722961063932062,1.50499100078825,20,10,30
2012,7,"2012-07-18","NAPL",5,"SWATH",8,0.601316822402263,177,0.340004468703119,0.737255720900781,8,0.601316822402263,0.340004468703119,0.737255720900781,NA,NA,NA
2012,7,"2012-07-18","NAPL",6,"QUAD",8,0.569976399903277,197,0.608467108145018,1.28742552272575,5,0.356235249939548,0.394496122033549,0.799208978829201,34,116,150
2012,7,"2012-07-18","NAPL",6,"SWATH",5,0.371647073123583,181,0.29822044504136,0.556088079708373,5,0.371647073123583,0.29822044504136,0.556088079708373,NA,NA,NA
2012,7,"2012-07-18","NAPL",7,"QUAD",9,1.0914103126635,68,0.772491349480969,1.72595425115073,8,0.970142500145332,0.710207612456747,1.48572697365305,9,16,25
2012,7,"2012-07-18","NAPL",7,"SWATH",6,0.395628284037472,230,0.229792060491493,0.518570519215123,5,0.329690236697893,0.229187145557656,0.502034835331996,NA,NA,NA
2012,7,"2012-07-18","NAPL",8,"QUAD",14,1.33484762494383,110,0.799173553719008,1.93760917696708,10,0.953462589245592,0.777685950413223,1.74818379220159,2,36,38
2012,7,"2012-07-18","NAPL",8,"SWATH",7,0.521749194749951,180,0.436604938271605,0.862578023309025,7,0.521749194749951,0.436604938271605,0.862578023309025,NA,NA,NA
2012,7,"2012-07-19","GOLB",1,"QUAD",10,0.733235575106767,186,0.610706440050873,1.17488225355524,6,0.43994134506406,0.606023817782403,1.10662398433154,0,15,15
2012,7,"2012-07-19","GOLB",1,"SWATH",6,1.73205080756888,12,0.805555555555556,1.7045514452673,4,1.15470053837925,0.708333333333333,1.28605733687438,NA,NA,NA
2012,7,"2012-07-19","GOLB",2,"QUAD",9,0.928279121632914,94,0.690810321412404,1.48758791681497,7,0.721994872381155,0.587143503847895,1.17676716063658,0,0,0
2012,7,"2012-07-19","GOLB",2,"SWATH",3,0.6,25,0.5088,0.803044856365836,3,0.6,0.5088,0.803044856365836,NA,NA,NA
2012,7,"2012-07-19","IVEE",1,"QUAD",11,0.412822643772441,710,0.287994445546519,0.702921936128773,6,0.22517598751224,0.281872644316604,0.603343281383354,4,63,67
2012,7,"2012-07-19","IVEE",1,"SWATH",4,0.917662935482247,19,0.493074792243767,0.943045670002009,4,0.917662935482247,0.493074792243767,0.943045670002009,NA,NA,NA
2012,7,"2012-07-19","IVEE",2,"QUAD",11,0.341095520120323,1040,0.167331730769231,0.449998520325957,7,0.217060785531115,0.164983357988166,0.411227029857634,22,11,33
2012,7,"2012-07-19","IVEE",2,"SWATH",5,0.962250448649376,27,0.480109739368999,0.999067747767052,5,0.962250448649376,0.480109739368999,0.999067747767052,NA,NA,NA
2012,7,"2012-07-20","CARP",1,"QUAD",8,0.49709581280096,259,0.73469387755102,1.55001380959353,6,0.37282185960072,0.708099163697619,1.41970070429123,6,112,118
2012,7,"2012-07-20","CARP",1,"SWATH",5,0.662266178532522,57,0.532471529701447,0.990407865006408,4,0.529812942826018,0.53185595567867,0.966086911302551,NA,NA,NA
2012,7,"2012-07-20","CARP",2,"QUAD",8,0.49709581280096,259,0.497994961315425,1.03970443881656,7,0.43495883620084,0.496712929145362,1.02127687542822,0,44,44
2012,7,"2012-07-20","CARP",2,"SWATH",2,0.554700196225229,13,0.142011834319526,0.271189373041844,2,0.554700196225229,0.142011834319526,0.271189373041844,NA,NA,NA
2012,7,"2012-07-20","CARP",3,"QUAD",11,0.51343603081027,459,0.743455745890707,1.57878235731086,8,0.373408022407469,0.580090278667749,1.09974421154252,13,146,159
2012,7,"2012-07-20","CARP",3,"SWATH",7,0.961523947640823,53,0.672125311498754,1.4058148148373,6,0.824163383692134,0.537557849768601,1.07963950518739,NA,NA,NA
2012,7,"2012-07-20","CARP",4,"QUAD",10,0.533760512683624,351,0.437934757023076,1.03218163294759,6,0.320256307610174,0.330143424160518,0.686571883815676,15,269,284
2012,7,"2012-07-20","CARP",4,"SWATH",5,1.09108945117996,21,0.712018140589569,1.38075888515437,4,0.87287156094397,0.702947845804989,1.28982828968368,NA,NA,NA
